"param_index","mean_tau_avg","mean_tau_sd","overall_sd_tau","lower_ci_avg","upper_ci_avg","heterogeneity","linearity","sample_size"
"356",0.5450129527583,0.255642937913257,1.43311709416732,-0.610276547856805,3.13551941934594,TRUE,FALSE,250
"357",0.549831433575679,0.240800982748622,1.43399149760637,-0.609271745971711,3.14157909385534,TRUE,FALSE,250
"358",0.561193640428719,0.231079156303974,1.42669314845734,-0.557012051325004,3.15709816131695,TRUE,FALSE,250
"359",0.571355573246365,0.223411975503146,1.42603640841074,-0.537837230452564,3.16254579059647,TRUE,FALSE,250
"36",0.504182179343159,0.344274657374421,1.49618897790474,-0.662163643828152,3.20960248684181,TRUE,FALSE,250
"360",0.54394453972367,0.214905684490796,1.43267408400306,-0.549753861049564,3.15640085279702,TRUE,FALSE,250
"361",0.550040046472559,0.221471045904415,1.43089135870037,-0.543571445493514,3.15112519578445,TRUE,FALSE,250
"362",0.544347570592869,0.214957484356501,1.42743162190267,-0.56586592396321,3.14868213038375,TRUE,FALSE,250
"363",0.529939202731577,0.21566872133875,1.4203941101586,-0.558485855571221,3.13061937043702,TRUE,FALSE,250
"364",0.530400684293403,0.207625935561633,1.41388456518198,-0.566314160563273,3.11355160229441,TRUE,FALSE,250
"365",0.528045730395509,0.205063941382552,1.40824681936367,-0.561633540462364,3.10266326934314,TRUE,FALSE,250
"366",0.541967034660567,0.211317125549031,1.40867991782113,-0.534435597681407,3.11465466702269,TRUE,FALSE,250
"367",0.549662666003693,0.218924014735038,1.40582072750037,-0.510614917760804,3.11324650650457,TRUE,FALSE,250
"368",0.542339867915256,0.214074140416014,1.40181913538091,-0.503859181687272,3.09826927388448,TRUE,FALSE,250
"369",0.537309970210094,0.199229787061057,1.39366435929056,-0.48268914433802,3.08379875236504,TRUE,FALSE,250
"37",0.510681067042941,0.339911003102713,1.48480506177583,-0.61761934698981,3.19953062067336,TRUE,FALSE,250
"370",0.548171485880549,0.237270834200823,1.40438247532916,-0.513737216692633,3.10135884878855,TRUE,FALSE,250
"371",0.527411191630325,0.235430667785272,1.41327609224268,-0.569094986391019,3.09030174335662,TRUE,FALSE,250
"372",0.527783662398713,0.231090511436619,1.41398810042022,-0.562061192147769,3.08893179021821,TRUE,FALSE,250
"373",0.545451742872044,0.23438356411626,1.41441231736742,-0.580547850770479,3.10312918692527,TRUE,FALSE,250
"374",0.541998793073792,0.242583065059826,1.41694233687843,-0.552784942334627,3.12118858992994,TRUE,FALSE,250
"375",0.536147963313381,0.232806012248633,1.4152537406432,-0.53989777367443,3.11866554490373,TRUE,FALSE,250
"376",0.546923650086269,0.229322733167882,1.4190357425688,-0.522034300744439,3.12931914234779,TRUE,FALSE,250
"377",0.531835241515399,0.241936734895017,1.4359753633615,-0.569536177041448,3.14792548997688,TRUE,FALSE,250
"378",0.526838581235298,0.236013971300709,1.42777264173229,-0.527245367776815,3.13912643594039,TRUE,FALSE,250
"379",0.536865337791789,0.24923550885696,1.4216780901744,-0.533099037531189,3.13040546764898,TRUE,FALSE,250
"38",0.513034302989665,0.342364669748326,1.48796529724904,-0.670873473031109,3.19887025573799,TRUE,FALSE,250
"380",0.544114087274465,0.269695342442762,1.43311422897581,-0.54829221310008,3.1557477419834,TRUE,FALSE,250
"381",0.524433639510674,0.274237647256182,1.4466427029755,-0.589991891656909,3.14533933246182,TRUE,FALSE,250
"382",0.53556072472485,0.270508899588838,1.45337887619242,-0.58349527770632,3.17306271650751,TRUE,FALSE,250
"383",0.54641537804229,0.275708738235311,1.44995026776337,-0.568372440833194,3.18471502827633,TRUE,FALSE,250
"384",0.546001396448618,0.283343073275666,1.47055304878838,-0.555314725321259,3.22224139513335,TRUE,FALSE,250
"385",0.534639465622203,0.273157545882423,1.45398487356417,-0.555095240536096,3.1740629864092,TRUE,FALSE,250
"386",0.524821167674558,0.258492408636135,1.45125237403793,-0.576728332271204,3.15819272275836,TRUE,FALSE,250
"387",0.524191678566589,0.263159930110525,1.45639657566801,-0.589091187963236,3.17240650599389,TRUE,FALSE,250
"388",0.530257573594618,0.24488490090049,1.47252089846787,-0.585697213404188,3.21411647818362,TRUE,FALSE,250
"389",0.536955977228445,0.241724618141078,1.48043737221163,-0.575339713667757,3.23396486050944,TRUE,FALSE,250
"39",0.492881746747349,0.347009273825126,1.49275140559158,-0.690689847081338,3.18042115191747,TRUE,FALSE,250
"390",0.538631635681941,0.268170872055422,1.47609622380284,-0.574915082664301,3.21822629327485,TRUE,FALSE,250
"391",0.533559683065983,0.289090725513876,1.47897570987017,-0.573662166915942,3.22125035881899,TRUE,FALSE,250
"392",0.544913429722151,0.280586996470974,1.47993080918282,-0.545141210768191,3.23687716980524,TRUE,FALSE,250
"393",0.555820750556644,0.300896913446144,1.49767504829281,-0.557035704123606,3.27528136085876,TRUE,FALSE,250
"394",0.549897172130358,0.298951377073919,1.48566434969665,-0.555164900068067,3.24793476943587,TRUE,FALSE,250
"395",0.547415069940043,0.268225760681828,1.48575212569195,-0.537111535143357,3.25653177053049,TRUE,FALSE,250
"396",0.544017304926928,0.286161998503704,1.49522173828879,-0.534729345762733,3.28057494919017,TRUE,FALSE,250
"397",0.559359561010697,0.263627783988677,1.48008086649395,-0.495762726778686,3.27526214010973,TRUE,FALSE,250
"398",0.564983315815398,0.274871583072198,1.48954316772006,-0.516563430316503,3.28191083052343,TRUE,FALSE,250
"399",0.559446362506229,0.286128768287988,1.47618324743118,-0.512690131167743,3.25426948931014,TRUE,FALSE,250
"4",0.541503916210541,0.284489232685338,1.45954204350213,-0.623823753686576,3.19087418549199,TRUE,FALSE,250
"40",0.507524828702349,0.338869759144456,1.49205029555604,-0.676806259808196,3.18916792582128,TRUE,FALSE,250
"400",0.580770563971856,0.283716578585218,1.48187434726184,-0.482351112080496,3.28640394674068,TRUE,FALSE,250
"401",0.579318260087968,0.287704764538332,1.49370610572914,-0.476983132376537,3.31180414584145,TRUE,FALSE,250
"402",0.571200199974695,0.296207268002742,1.48807045992278,-0.491050408149094,3.28784260652099,TRUE,FALSE,250
"403",0.564551356923967,0.298770129567748,1.50419552114457,-0.520931962489338,3.31132243944137,TRUE,FALSE,250
"404",0.568743432218592,0.320351541498963,1.51612195493887,-0.532710319449314,3.32664440230984,TRUE,FALSE,250
"405",0.573818455095603,0.308093997220555,1.50597879338969,-0.525044161039963,3.31067397146066,TRUE,FALSE,250
"406",0.590416849764003,0.289555137658961,1.49853069945538,-0.497888342078311,3.32007701907142,TRUE,FALSE,250
"407",0.582986666614113,0.293415525107657,1.50584992269732,-0.547766975368245,3.30978572577966,TRUE,FALSE,250
"408",0.575290209689132,0.299977378011823,1.5126239637786,-0.589305844836888,3.31487234216421,TRUE,FALSE,250
"409",0.567929419291601,0.320806360318733,1.50387319528755,-0.573127044611368,3.29470899617537,TRUE,FALSE,250
"41",0.505462402920057,0.347746198346343,1.49641335886172,-0.704256391326277,3.19371395785635,TRUE,FALSE,250
"410",0.554624325626826,0.304029877063212,1.49298754464408,-0.621049400535426,3.24868372110458,TRUE,FALSE,250
"411",0.558924771716644,0.302930673432438,1.49675499780764,-0.613463089413297,3.26024044993672,TRUE,FALSE,250
"412",0.589308292772397,0.294269205288216,1.49994823672296,-0.574697844129477,3.29262268965774,TRUE,FALSE,250
"413",0.573414442307845,0.283103761159091,1.4876904398924,-0.591876216174195,3.25677076289855,TRUE,FALSE,250
"414",0.569862609592901,0.295586222524609,1.48245474699832,-0.555343730221857,3.25003083785865,TRUE,FALSE,250
"415",0.563383408857885,0.315309802561804,1.495104696035,-0.595152361644532,3.25452804435643,TRUE,FALSE,250
"416",0.564643139619825,0.332462646835571,1.50171522499799,-0.596490041044601,3.27371698775168,TRUE,FALSE,250
"417",0.556936000020044,0.327935499893681,1.48788894213534,-0.587934626078444,3.23185327320741,TRUE,FALSE,250
"418",0.558549907514601,0.320660759468187,1.46755858961847,-0.572044540752766,3.19731246240235,TRUE,FALSE,250
"419",0.55978156516075,0.300038856362477,1.45615862900915,-0.566106700477224,3.1835206468088,TRUE,FALSE,250
"42",0.501750528304519,0.347560343690489,1.49921755242023,-0.70928157179052,3.18769639208188,TRUE,FALSE,250
"420",0.553785093238426,0.31431084988422,1.47194165504814,-0.58221097808405,3.19661695651018,TRUE,FALSE,250
"421",0.56726032986036,0.303184641488325,1.45508789838699,-0.522353811048915,3.18374986408779,TRUE,FALSE,250
"422",0.563211274450568,0.297377370584523,1.46688135800021,-0.539958373712008,3.19995621853223,TRUE,FALSE,250
"423",0.570100414837026,0.301475565185533,1.46620453333835,-0.532101763754311,3.21456610116559,TRUE,FALSE,250
"424",0.567285997779973,0.287276384556708,1.46563481079122,-0.539274660189403,3.22054823858883,TRUE,FALSE,250
"425",0.550295167662241,0.283169113706787,1.46284744797283,-0.574284399193027,3.19177905882574,TRUE,FALSE,250
"426",0.544906348227101,0.278603662914065,1.46587765024264,-0.58171594269856,3.19547045436568,TRUE,FALSE,250
"427",0.538703615498981,0.280429634437885,1.47601515523914,-0.594127681947508,3.20250146597651,TRUE,FALSE,250
"428",0.539038747012415,0.286743150635814,1.47962251208655,-0.610579107285139,3.2170928803904,TRUE,FALSE,250
"429",0.532084054316668,0.282705972296532,1.48064078850676,-0.572692638460454,3.22106739212284,TRUE,FALSE,250
"43",0.506181919359644,0.342746466656895,1.49895248329072,-0.666956466846297,3.20078834607154,TRUE,FALSE,250
"430",0.542167029629404,0.300064786562722,1.46918909108244,-0.565906018132213,3.19963852126097,TRUE,FALSE,250
"431",0.560733750470427,0.312251219094801,1.46379971975672,-0.532232285083026,3.20821303815587,TRUE,FALSE,250
"432",0.55601839571251,0.325481661802092,1.47078717262299,-0.573838850387649,3.2077772094252,TRUE,FALSE,250
"433",0.547574765186457,0.322143958443337,1.46598795562304,-0.564255263653753,3.19087355088322,TRUE,FALSE,250
"434",0.553027815466347,0.328723159994326,1.46697009204197,-0.561754596920024,3.18905265519682,TRUE,FALSE,250
"435",0.567489657382237,0.31973042819941,1.47636556167049,-0.549496337672478,3.23073073806124,TRUE,FALSE,250
"436",0.563194863992526,0.320113665021466,1.48325469791768,-0.548448237579443,3.24363502167403,TRUE,FALSE,250
"437",0.558119815613324,0.331822937998563,1.4939925904235,-0.567064425455235,3.26025249217355,TRUE,FALSE,250
"438",0.555576505850472,0.310383588723452,1.49651099087486,-0.585521809711779,3.25072326892443,TRUE,FALSE,250
"439",0.560410005760138,0.304957264344534,1.48936496744253,-0.55558986660186,3.23631712677575,TRUE,FALSE,250
"44",0.514232158079882,0.3562552028581,1.5153898514306,-0.68432760515264,3.24227525656771,TRUE,FALSE,250
"440",0.554638791813196,0.308868207803289,1.50473835616299,-0.563897483162491,3.27225552480439,TRUE,FALSE,250
"441",0.558695912567746,0.30147538741605,1.48873563395862,-0.564221461564643,3.23787993085636,TRUE,FALSE,250
"442",0.567424112951909,0.31061437770201,1.49356130083918,-0.535078498049227,3.26178994689576,TRUE,FALSE,250
"443",0.566205538486287,0.302280539154726,1.49685987363164,-0.520587208400173,3.26793476673251,TRUE,FALSE,250
"444",0.560784968438729,0.310577566062096,1.49971326173451,-0.528099884562299,3.26751620819693,TRUE,FALSE,250
"445",0.574027056816642,0.305235187523222,1.48018252432429,-0.501297404787686,3.24371914031132,TRUE,FALSE,250
"446",0.57333837812183,0.296827597311356,1.48171730295984,-0.487564844641004,3.25399531426912,TRUE,FALSE,250
"447",0.555374515305815,0.274651942380299,1.48304253348712,-0.500388249449712,3.2384997676772,TRUE,FALSE,250
"448",0.548556606346945,0.274433026058654,1.49132241302577,-0.557691062871204,3.24496358887047,TRUE,FALSE,250
"449",0.531014741050952,0.25855768321062,1.48112556946147,-0.571486636871186,3.22524507396572,TRUE,FALSE,250
"45",0.512383764721049,0.358325893517313,1.52208489943063,-0.701575436126229,3.24970164871384,TRUE,FALSE,250
"450",0.537993165153676,0.260191674456523,1.48224833139276,-0.563267156410433,3.24048685884211,TRUE,FALSE,250
"451",0.544790001352882,0.286026926310649,1.48361731093977,-0.571277902298983,3.23991330547024,TRUE,FALSE,250
"452",0.546843360172746,0.29473043693278,1.48552287877964,-0.586909086266351,3.2428496313761,TRUE,FALSE,250
"453",0.555363857080497,0.289255839222725,1.48818479540646,-0.623126096222223,3.2396420088021,TRUE,FALSE,250
"454",0.556333605272106,0.296778934279631,1.48163371616469,-0.570484424240932,3.23897708784207,TRUE,FALSE,250
"455",0.553870422728541,0.300437925547189,1.48673428886839,-0.592594244022821,3.24490955583822,TRUE,FALSE,250
"456",0.557796040581849,0.311070132420571,1.47567719396299,-0.536050663009425,3.23819048503722,TRUE,FALSE,250
"457",0.555869922321409,0.319151489298582,1.47844518649298,-0.563477224455355,3.23500843442468,TRUE,FALSE,250
"458",0.565942206852278,0.319751369358001,1.49323377473891,-0.589983173526768,3.2559068534517,TRUE,FALSE,250
"459",0.550023091010168,0.331307746702944,1.4932995510778,-0.638140037168799,3.22696867614675,TRUE,FALSE,250
"46",0.534358690219473,0.383198783925939,1.52106550377686,-0.687159217899164,3.26201183425479,TRUE,FALSE,250
"460",0.544866681909258,0.328071980470891,1.48271760144074,-0.611442722609162,3.20869486043586,TRUE,FALSE,250
"461",0.534907397968453,0.329945480515513,1.4831220795739,-0.62662120400414,3.2000150939701,TRUE,FALSE,250
"462",0.539987806824709,0.336669659036923,1.4848128693026,-0.618724768485837,3.21227224067904,TRUE,FALSE,250
"463",0.527883411306032,0.335150091421954,1.46317816140654,-0.621737526590485,3.16556989941969,TRUE,FALSE,250
"464",0.515207617107923,0.311121612025378,1.46430760255309,-0.620320812005762,3.16068017322436,TRUE,FALSE,250
"465",0.520302461511286,0.318866148231932,1.4659661690146,-0.621137452682428,3.16865786462026,TRUE,FALSE,250
"466",0.527872401953214,0.321361360721445,1.46177723503785,-0.596597200966344,3.17589280207582,TRUE,FALSE,250
"467",0.520772115664387,0.329779213874575,1.48028223755227,-0.64169303354113,3.19594011182569,TRUE,FALSE,250
"468",0.532029476394997,0.306595346433703,1.47310617729134,-0.608381417074537,3.20502856355654,TRUE,FALSE,250
"469",0.517532985143765,0.301903805891959,1.48479617161548,-0.62143369389376,3.21645410893454,TRUE,FALSE,250
"47",0.519915090432976,0.363627932905744,1.52228635672258,-0.732931980376122,3.25124763705442,TRUE,FALSE,250
"470",0.524965180994628,0.311722938747652,1.49272018536124,-0.619423922960094,3.23092616420376,TRUE,FALSE,250
"471",0.53373097693534,0.315912924309806,1.48760935191552,-0.5925089395444,3.22649344215673,TRUE,FALSE,250
"472",0.543572162173164,0.325087874378488,1.49507669983797,-0.614439791943396,3.25241486626276,TRUE,FALSE,250
"473",0.539640438343696,0.317928420006387,1.4927553173208,-0.64085378481057,3.2348424742414,TRUE,FALSE,250
"474",0.532812138948685,0.309969897972518,1.5039760967222,-0.644408036843832,3.24241433464542,TRUE,FALSE,250
"475",0.535466595478911,0.29671560973961,1.50546086017105,-0.646612347499305,3.24154301045292,TRUE,FALSE,250
"476",0.534115104977224,0.288043159177427,1.50376441473711,-0.660927606284673,3.24461149059224,TRUE,FALSE,250
"477",0.528868030408181,0.272805384132033,1.50297532105414,-0.652285233159772,3.24242441720094,TRUE,FALSE,250
"478",0.547889503767948,0.269186920451751,1.48760117134153,-0.596443983727114,3.24310503346932,TRUE,FALSE,250
"479",0.546492656917662,0.281791003932858,1.49495305390075,-0.629739873945936,3.24766539410692,TRUE,FALSE,250
"48",0.531087592074984,0.372308826127325,1.53533553722168,-0.746038975442985,3.28589317862256,TRUE,FALSE,250
"480",0.546705178033273,0.277757045280309,1.50120436367913,-0.620255850406915,3.26383802825551,TRUE,FALSE,250
"481",0.552902135850208,0.279417544550863,1.50150005170585,-0.624043659565054,3.26070522925634,TRUE,FALSE,250
"482",0.570233660447148,0.283861572490662,1.4845811788913,-0.613501039827235,3.23989094480975,TRUE,FALSE,250
"483",0.564752168586638,0.268797383173861,1.47817770836893,-0.612484071177045,3.22203554986141,TRUE,FALSE,250
"484",0.577565326993738,0.27812514041902,1.47393269797785,-0.603097708341051,3.22458351250471,TRUE,FALSE,250
"485",0.571178143920807,0.301397737179992,1.46180728967847,-0.631137464347038,3.1894170614681,TRUE,FALSE,250
"486",0.566275796556391,0.309117381421183,1.44996681849226,-0.610690575106581,3.16382608758346,TRUE,FALSE,250
"487",0.56262041764774,0.319140079665488,1.45707515825778,-0.621555368706855,3.17097454699823,TRUE,FALSE,250
"488",0.556198089468863,0.310493013197655,1.45805362829372,-0.605390155859391,3.16342394500587,TRUE,FALSE,250
"489",0.56677775642351,0.303569742316594,1.4483405923757,-0.569657075480136,3.17755704002373,TRUE,FALSE,250
"49",0.530501075213028,0.382553943971789,1.54700407874341,-0.715864248556099,3.31935345882496,TRUE,FALSE,250
"490",0.562262085286596,0.287394020230162,1.44514201337275,-0.560956801752888,3.16264379707356,TRUE,FALSE,250
"491",0.566181396978008,0.280493079061666,1.45401093151124,-0.562464545680543,3.17761445165288,TRUE,FALSE,250
"492",0.584143190346213,0.280143913248486,1.45195618588576,-0.547417161283375,3.19812849728795,TRUE,FALSE,250
"493",0.584496490312202,0.306931760567561,1.4616808710929,-0.550788230359666,3.21895421958969,TRUE,FALSE,250
"494",0.579767674890736,0.296947975627769,1.475608869953,-0.543342424243586,3.24533364553275,TRUE,FALSE,250
"495",0.574967028955006,0.30575077454694,1.46917871832531,-0.520855304621832,3.23252801552585,TRUE,FALSE,250
"496",0.55523374522503,0.312034092329531,1.47247032114716,-0.605666507984894,3.20331140514045,TRUE,FALSE,250
"497",0.558644609317017,0.320258787144163,1.47487790748961,-0.594364301295688,3.21562787416968,TRUE,FALSE,250
"498",0.57026315982909,0.315622760340263,1.47870061857353,-0.575634514480649,3.23811110390192,TRUE,FALSE,250
"499",0.564586755219056,0.306649953679311,1.48342949278374,-0.599898617400816,3.24541341333221,TRUE,FALSE,250
"5",0.535501288348386,0.279970594590586,1.46584388120284,-0.620551180265713,3.19300523864585,TRUE,FALSE,250
"50",0.531826058932544,0.384736884336366,1.55526249452367,-0.732001886748118,3.33771530598017,TRUE,FALSE,250
"500",0.562038809821666,0.318616860305117,1.49248601444146,-0.618162158385825,3.26053202996004,TRUE,FALSE,250
"501",0.565485770023434,0.330270924752864,1.48510788578101,-0.61740280937261,3.24678423422848,TRUE,FALSE,250
"502",0.564673332638755,0.317724595393456,1.48677641062796,-0.625266049440703,3.24974067750932,TRUE,FALSE,250
"503",0.568557399528665,0.330905400998576,1.48729426671168,-0.625107874322025,3.24891035057956,TRUE,FALSE,250
"504",0.578397328221738,0.351250394758209,1.48686751859295,-0.603046163926025,3.25082540540823,TRUE,FALSE,250
"505",0.579762636987206,0.337792680997957,1.47835451375911,-0.590955319383782,3.22912149999734,TRUE,FALSE,250
"506",0.579107173670915,0.3226472647244,1.45779948560681,-0.555706901785239,3.19866997499957,TRUE,FALSE,250
"507",0.577299850350784,0.314606946303171,1.45737811161044,-0.559146693940089,3.19593009301294,TRUE,FALSE,250
"508",0.576553607173265,0.314151495553827,1.45146672309547,-0.590381582964433,3.17097650381091,TRUE,FALSE,250
"509",0.556077667031559,0.290311523209001,1.45245852201747,-0.665879387624561,3.13464716920523,TRUE,FALSE,250
"51",0.525708997507136,0.37906885042518,1.5363869604536,-0.743033844731527,3.27958584356493,TRUE,FALSE,250
"510",0.566040325410654,0.303210818857348,1.43962187566142,-0.642967461295431,3.12304512074505,TRUE,FALSE,250
"511",0.553483267667224,0.303582565124158,1.42942165211738,-0.60359403812472,3.10683392820117,TRUE,FALSE,250
"512",0.542892519417586,0.297747754706789,1.42994256091032,-0.611626920877814,3.10364636672558,TRUE,FALSE,250
"513",0.543436949333696,0.297291690470387,1.43388124509311,-0.602389438715699,3.11656708106016,TRUE,FALSE,250
"514",0.540409950761862,0.293140667770438,1.43566175321694,-0.613427858182703,3.11335451009767,TRUE,FALSE,250
"515",0.540933299554017,0.316241287171686,1.46065054741428,-0.596707582483646,3.18286982320193,TRUE,FALSE,250
"516",0.540855357498616,0.306606530658792,1.45804551578567,-0.584402314530723,3.17879073935605,TRUE,FALSE,250
"517",0.534300763517309,0.303372345416907,1.46039080642052,-0.57451066424951,3.18302506371102,TRUE,FALSE,250
"518",0.535643086520532,0.30347812370762,1.44541481312431,-0.56036033489209,3.15572308166492,TRUE,FALSE,250
"519",0.546952531570621,0.319762351878609,1.43528371988347,-0.557025404535882,3.15201109006326,TRUE,FALSE,250
"52",0.506049006752885,0.383202414301544,1.53775275457188,-0.767129009184212,3.25976785184126,TRUE,FALSE,250
"520",0.541704128819623,0.318470142916571,1.43008041278591,-0.572630062839663,3.12346823206228,TRUE,FALSE,250
"521",0.547093972045829,0.312506618975761,1.4301637119505,-0.544027047434299,3.13581721231166,TRUE,FALSE,250
"522",0.538456570312075,0.302988859028626,1.4246718532149,-0.534167673937681,3.12001963530911,TRUE,FALSE,250
"523",0.549362717896581,0.289249598061811,1.4178383856304,-0.52013397252335,3.11981348260394,TRUE,FALSE,250
"524",0.533638827698542,0.282982187635965,1.41539233249415,-0.53124930895571,3.11261819081343,TRUE,FALSE,250
"525",0.537117634896387,0.283712507067203,1.42010472640463,-0.521120166570274,3.12061674210935,TRUE,FALSE,250
"526",0.527873384639728,0.286235911581064,1.43133289963986,-0.552414482480679,3.12881288501639,TRUE,FALSE,250
"527",0.529621439888658,0.272331760441458,1.42679742889117,-0.549876195563528,3.12142473287765,TRUE,FALSE,250
"528",0.528261514083023,0.276065705435378,1.41304621168382,-0.527172965186307,3.09931441522379,TRUE,FALSE,250
"529",0.542543339888161,0.280590250682105,1.40579874954902,-0.488113359293824,3.10528641385216,TRUE,FALSE,250
"53",0.515311591280288,0.373602431271259,1.53156952526369,-0.779934010112313,3.2555158757755,TRUE,FALSE,250
"530",0.545429444494247,0.275526537114865,1.40714961840281,-0.492525354630224,3.10336379632192,TRUE,FALSE,250
"531",0.548625305992595,0.279771861779876,1.408759994277,-0.496376957986085,3.098276453153,TRUE,FALSE,250
"532",0.540425169945888,0.300829779922311,1.40556995009657,-0.534050516543143,3.09147396120759,TRUE,FALSE,250
"533",0.544779576324714,0.301655438432265,1.40138997622731,-0.523040465719587,3.08065518645628,TRUE,FALSE,250
"534",0.543206271229194,0.308007047195945,1.41302329976182,-0.533508930379505,3.10567416807725,TRUE,FALSE,250
"535",0.541963943979029,0.300906989936782,1.4115717492594,-0.522642814311996,3.09923386688897,TRUE,FALSE,250
"536",0.531503203332228,0.284343698460213,1.41648063806016,-0.540568281439072,3.10187673237897,TRUE,FALSE,250
"537",0.52365619124511,0.274504976741924,1.41649327320061,-0.547615259251672,3.10109916350045,TRUE,FALSE,250
"538",0.520931769649716,0.265418966767931,1.40690781299299,-0.524724158443682,3.08107584281081,TRUE,FALSE,250
"539",0.535511900603776,0.255465223223774,1.4057653242192,-0.521944017288152,3.08905378567785,TRUE,FALSE,250
"54",0.530462806084088,0.387355420620341,1.53458141502278,-0.774967399198111,3.2726737197907,TRUE,FALSE,250
"540",0.537050940634005,0.250363410253224,1.40316971659717,-0.508045789871511,3.07877367097929,TRUE,FALSE,250
"541",0.530846862406229,0.247040058074273,1.38895419701279,-0.492230325795576,3.05108489850886,TRUE,FALSE,250
"542",0.526192807284879,0.247754349654768,1.40297027011063,-0.545058016713995,3.06516763647134,TRUE,FALSE,250
"543",0.512012889841062,0.229398302077502,1.41922139517855,-0.5572973500382,3.08971583617003,TRUE,FALSE,250
"544",0.529226328322007,0.239091661068901,1.41361217526626,-0.555211603493513,3.08495108657038,TRUE,FALSE,250
"545",0.513879067968219,0.258848111375084,1.42244519721499,-0.614479861660091,3.07885541375466,TRUE,FALSE,250
"546",0.516463360745422,0.262714376954096,1.42021194781887,-0.620665121607108,3.07150504125921,TRUE,FALSE,250
"547",0.523633339664023,0.25091450467776,1.42213672005555,-0.604613880437272,3.08870944396285,TRUE,FALSE,250
"548",0.549638132855218,0.230894675286581,1.41422032130149,-0.563709021652333,3.10553089947103,TRUE,FALSE,250
"549",0.559398484203007,0.236170433582242,1.41346109592686,-0.53207749785673,3.11469667947141,TRUE,FALSE,250
"55",0.52203602789038,0.390195454661028,1.55481896401067,-0.848551917785416,3.2805148567965,TRUE,FALSE,250
"550",0.549712674288429,0.225020729185039,1.41120560693373,-0.55323480945282,3.10855567560796,TRUE,FALSE,250
"551",0.54690479472007,0.23175966222738,1.43190251021097,-0.554709118631186,3.13290293180904,TRUE,FALSE,250
"552",0.556319029489147,0.207244422070386,1.42679995894698,-0.52083438124199,3.14269116745972,TRUE,FALSE,250
"553",0.557315292628462,0.204022462906538,1.42173614263829,-0.51976885751623,3.14311851190182,TRUE,FALSE,250
"554",0.554622817866832,0.206302083467792,1.42216515451683,-0.512823642824135,3.1357959168008,TRUE,FALSE,250
"555",0.552005936220589,0.203452272646498,1.4166836506536,-0.479756202228031,3.13578329558785,TRUE,FALSE,250
"556",0.554325393400079,0.201969999622913,1.4350422057567,-0.504525688964651,3.17093495331822,TRUE,FALSE,250
"557",0.570793954955353,0.208748832286238,1.42213065858157,-0.532080396419508,3.1450749725719,TRUE,FALSE,250
"558",0.57896522009299,0.205656014395657,1.41746737173502,-0.493238697351144,3.14761643005584,TRUE,FALSE,250
"559",0.567346273736046,0.216553424001519,1.42199318492055,-0.514777253917918,3.148204799944,TRUE,FALSE,250
"56",0.536017423025248,0.388494061555512,1.5384257606696,-0.786520622583098,3.28061604268925,TRUE,FALSE,250
"560",0.568097704321944,0.203688749228839,1.42190730907753,-0.517172381780289,3.1490442890085,TRUE,FALSE,250
"561",0.553249288768717,0.200991400840366,1.42209622394447,-0.515587688966529,3.13256069536838,TRUE,FALSE,250
"562",0.552337021871858,0.20183949639462,1.42734634632992,-0.515120401843653,3.1578757315901,TRUE,FALSE,250
"563",0.561247828706035,0.204614981473624,1.41880916558664,-0.483359339938432,3.15900354419064,TRUE,FALSE,250
"564",0.560664608435671,0.203328038771565,1.4219524291611,-0.482637923170054,3.16750554762235,TRUE,FALSE,250
"565",0.557947260308777,0.19730827862843,1.42471760290498,-0.492893632091066,3.16766894939887,TRUE,FALSE,250
"566",0.566946558781989,0.205998124423129,1.42994138838784,-0.45951370939802,3.1892668357406,TRUE,FALSE,250
"567",0.569144718651887,0.198100385421392,1.42781647709434,-0.460706629179793,3.18331387855461,TRUE,FALSE,250
"568",0.571177835319342,0.221557911364986,1.43637793060854,-0.488381333213081,3.1995257389523,TRUE,FALSE,250
"569",0.588185699170556,0.215968877405881,1.43552166529858,-0.463582904215938,3.2138888506995,TRUE,FALSE,250
"57",0.550396814182799,0.380702894630213,1.54527312266927,-0.782119429705972,3.30310771442497,TRUE,FALSE,250
"570",0.580679074964647,0.216405455297549,1.45237336296478,-0.482870265552286,3.24197221374398,TRUE,FALSE,250
"571",0.560909591047432,0.234819254950691,1.44225184349055,-0.499969788910028,3.19404318650003,TRUE,FALSE,250
"572",0.578480847959374,0.227241389720134,1.44374913059821,-0.505177940827444,3.2196669968086,TRUE,FALSE,250
"573",0.581510987928789,0.234354314890812,1.44714482132959,-0.475170263724547,3.22265350195565,TRUE,FALSE,250
"574",0.584418515386627,0.247643285259496,1.44133366869748,-0.480033433606433,3.21606513289885,TRUE,FALSE,250
"575",0.581927105574343,0.247712170423383,1.43437138330022,-0.472452622178343,3.2031001795485,TRUE,FALSE,250
"576",0.570688824456659,0.246803027964847,1.44453502167551,-0.517846996658694,3.2130306609525,TRUE,FALSE,250
"577",0.568634848609331,0.224355778826174,1.44898384484046,-0.463930025766548,3.228352321642,TRUE,FALSE,250
"578",0.577522044124708,0.217949495187326,1.45828562657748,-0.451334911383744,3.25038096365392,TRUE,FALSE,250
"579",0.592401257494053,0.221828022779696,1.47374234466572,-0.469653712184978,3.28666217220646,TRUE,FALSE,250
